COD,Min jobs,Max jobs
2023,0.0,0.0
2024,0.0,0.0
2025,0.0,0.0
2026,49.040473440570885,196.16189376228354
2027,145.39059071659688,581.5623628663875
2028,240.1935273656627,960.7741094626508
2029,449.49992397347177,1797.999695893887
2030,445.8420884999796,1783.3683539999183
2031,682.8780345162767,2731.5121380651067
2032,653.6156155472058,2614.4624621888233
2033,971.7643243995071,3887.0572975980285
