COD,Min jobs,Max jobs
2023,659.0226845346352,2636.090738138541
2024,859.7791882391006,3439.1167529564023
2025,670.1286784441273,2680.5147137765093
2026,747.6833339980627,2990.733335992251
2027,722.7252191727601,2890.9008766910406
2028,955.9952818725252,3823.981127490101
2029,774.5026385463783,3098.0105541855132
2030,870.953249037297,3483.812996149188
2031,714.0560159563605,2856.224063825442
2032,716.8734757514212,2867.493903005685
2033,454.32299999906473,1817.291999996259
