COD,Min jobs,Max jobs
2023,325.85930135246866,1303.4372054098747
2024,412.3536428102177,1649.4145712408708
2025,222.2888791358267,889.1555165433068
2026,476.3634844533539,1905.4539378134157
2027,465.66192886881987,1862.6477154752795
2028,494.85069016396983,1979.4027606558793
2029,255.10796814744558,1020.4318725897823
2030,510.73793827627907,2042.9517531051163
2031,692.588401743527,2770.353606974108
2032,727.7620745559115,2911.048298223646
2033,461.15677122231256,1844.6270848892502
