COD,Min jobs,Max jobs
2023,0.0,0.0
2024,0.0,0.0
2025,0.0,0.0
2026,11.688633705913247,46.75453482365299
2027,34.65701740236274,138.62806960945096
2028,57.25657707147942,229.02630828591768
2029,112.92271733473501,451.69086933894005
2030,116.48214266150671,465.92857064602686
2031,186.19270312789817,744.7708125115927
2032,171.27375358762131,685.0950143504853
2033,249.2333021144324,996.9332084577296
