COD,Min jobs,Max jobs
2023,0.0,0.0
2024,0.0,0.0
2025,0.0,0.0
2026,21.22954341771254,84.91817367085017
2027,62.939356853585394,251.75742741434158
2028,103.97939824219411,415.91759296877643
2029,175.94814781487332,703.7925912594933
2030,167.6769529144708,670.7078116578832
2031,246.34735123995327,985.3894049598131
2032,235.7909721509543,943.1638886038172
2033,350.56269969918804,1402.2507987967522
