COD,Min jobs,Max jobs
2023,30.45922380999617,121.83689523998468
2024,24.439622222896002,97.75848889158401
2025,28.098466736891528,112.39386694756611
2026,25.78478882755755,103.1391553102302
2027,29.755704815503368,119.02281926201347
2028,19.49707457632644,77.98829830530576
2029,28.6976911100982,114.7907644403928
2030,27.21503821466133,108.86015285864532
2031,33.806213451523,135.224853806092
2032,20.71800938106232,82.87203752424928
2033,11.11723115364913,44.46892461459652
