COD,Min jobs,Max jobs
2023,0.0,0.0
2024,0.0,0.0
2025,0.0,0.0
2026,210.6715968051092,842.6863872204368
2027,624.5793679749391,2498.3174718997566
2028,1031.8406492077866,4127.362596831146
2029,1930.9941381790243,7723.976552716097
2030,1915.2805451815009,7661.1221807260035
2031,2933.5566290773513,11734.226516309405
2032,2807.849022725122,11231.396090900487
2033,4174.575153471421,16698.300613885684
